,person,sites,entity_id,label,description,wikipedia_url,user,likert_response
164,http://www.wikidata.org/entity/Q2587533,21,Q2587533,Phileas Fogg,fictional character created by Jules Verne,https://en.wikipedia.org/wiki/Phileas_Fogg,swimfellow,
165,http://www.wikidata.org/entity/Q37175,119,Q37175,Johnny Depp,American actor (born 1963),https://en.wikipedia.org/wiki/Johnny_Depp,swimfellow,
166,http://www.wikidata.org/entity/Q550146,21,Q550146,Gerbrand van den Eeckhout,Dutch painter (1621-1674),https://en.wikipedia.org/wiki/Gerbrand_van_den_Eeckhout,swimfellow,
167,http://www.wikidata.org/entity/Q77379,23,Q77379,Jacques Mieses,German-British chess player,https://en.wikipedia.org/wiki/Jacques_Mieses,swimfellow,
168,http://www.wikidata.org/entity/Q64397,28,Q64397,Shere Hite,German-American sexologist,https://en.wikipedia.org/wiki/Shere_Hite,swimfellow,
169,http://www.wikidata.org/entity/Q174009,78,Q174009,Hermione Granger,fictional character from the Harry Potter stories,https://en.wikipedia.org/wiki/Hermione_Granger,swimfellow,
170,http://www.wikidata.org/entity/Q60062,38,Q60062,Rostam,hero in Iranian mythology,https://en.wikipedia.org/wiki/Rostam,swimfellow,
171,http://www.wikidata.org/entity/Q13562359,24,Q13562359,Ayanna Pressley,U.S. Representative from Massachusetts,https://en.wikipedia.org/wiki/Ayanna_Pressley,swimfellow,
172,http://www.wikidata.org/entity/Q623732,34,Q623732,Philip Marlowe,fictional character created by Raymond Chandler,https://en.wikipedia.org/wiki/Philip_Marlowe,swimfellow,
173,http://www.wikidata.org/entity/Q9554,186,Q9554,Martin Luther,German priest and theologian (1483–1546),https://en.wikipedia.org/wiki/Martin_Luther,swimfellow,
174,http://www.wikidata.org/entity/Q51766,40,Q51766,Darth Maul,fictional character from the Star Wars universe,https://en.wikipedia.org/wiki/Darth_Maul,swimfellow,
175,http://www.wikidata.org/entity/Q2345627,22,Q2345627,Hal Jordan,fictional superhero published by DC Comics,https://en.wikipedia.org/wiki/Hal_Jordan,swimfellow,
176,http://www.wikidata.org/entity/Q784208,22,Q784208,Kalev,Estonian mythological king,https://en.wikipedia.org/wiki/Kalevi_(mythology),swimfellow,
177,http://www.wikidata.org/entity/Q351805,22,Q351805,John of Rila,Bulgarian hermit (876–946),https://en.wikipedia.org/wiki/John_of_Rila,swimfellow,
178,http://www.wikidata.org/entity/Q374362,26,Q374362,Nikolay Ogarev,"Russian poet, historian and political activist (1813-1877)",https://en.wikipedia.org/wiki/Nikolay_Ogarev,swimfellow,
179,http://www.wikidata.org/entity/Q212524,45,Q212524,Carola Häggkvist,Swedish pop singer,https://en.wikipedia.org/wiki/Carola_H%C3%A4ggkvist,swimfellow,
180,http://www.wikidata.org/entity/Q1514450,27,Q1514450,Milhouse Van Houten,fictional character from The Simpsons franchise,https://en.wikipedia.org/wiki/Milhouse_Van_Houten,swimfellow,
181,http://www.wikidata.org/entity/Q1158157,31,Q1158157,Ned Flanders,fictional character from The Simpsons franchise,https://en.wikipedia.org/wiki/Ned_Flanders,swimfellow,
182,http://www.wikidata.org/entity/Q237467,20,Q237467,Fabiola Zuluaga,Colombian tennis player,https://en.wikipedia.org/wiki/Fabiola_Zuluaga,swimfellow,
183,http://www.wikidata.org/entity/Q332785,35,Q332785,Persius,Roman poet and satirist (AD 34-62),https://en.wikipedia.org/wiki/Persius,swimfellow,
184,http://www.wikidata.org/entity/Q257271,25,Q257271,Loretta Devine,American actress,https://en.wikipedia.org/wiki/Loretta_Devine,swimfellow,
185,http://www.wikidata.org/entity/Q156552,47,Q156552,Lynn Redgrave,British actress (1943–2010),https://en.wikipedia.org/wiki/Lynn_Redgrave,swimfellow,
186,http://www.wikidata.org/entity/Q313389,40,Q313389,Serge Ibaka,Congolese-Spanish basketball player,https://en.wikipedia.org/wiki/Serge_Ibaka,swimfellow,
187,http://www.wikidata.org/entity/Q8064739,26,Q8064739,Zahra Nemati,Iranian Paralympic and Olympic archer (born 1985),https://en.wikipedia.org/wiki/Zahra_Nemati,swimfellow,
188,http://www.wikidata.org/entity/Q443062,22,Q443062,Philip Henry Gosse,English naturalist (1810-1888),https://en.wikipedia.org/wiki/Philip_Henry_Gosse,swimfellow,
189,http://www.wikidata.org/entity/Q263178,23,Q263178,Julie Dreyfus,French actress,https://en.wikipedia.org/wiki/Julie_Dreyfus,swimfellow,
190,http://www.wikidata.org/entity/Q288756,32,Q288756,Jaakko Hintikka,Finnish philosopher and logician,https://en.wikipedia.org/wiki/Jaakko_Hintikka,swimfellow,
191,http://www.wikidata.org/entity/Q2210354,24,Q2210354,Hawkgirl,"name of several female fictional superhero characters, all owned by DC Comics",https://en.wikipedia.org/wiki/Hawkgirl,swimfellow,
192,http://www.wikidata.org/entity/Q274251,27,Q274251,Édouard Branly,French physicist (1844-1940),https://en.wikipedia.org/wiki/%C3%89douard_Branly,swimfellow,
193,http://www.wikidata.org/entity/Q433651,23,Q433651,Robert Greene,English author (1558-1592),https://en.wikipedia.org/wiki/Robert_Greene_(dramatist),swimfellow,
194,http://www.wikidata.org/entity/Q858432,33,Q858432,Roronoa Zoro,fictional character from One Piece,https://en.wikipedia.org/wiki/Roronoa_Zoro,swimfellow,
195,http://www.wikidata.org/entity/Q1050827,26,Q1050827,Waluigi,fictional video game character from the Mario franchise,https://en.wikipedia.org/wiki/Waluigi,swimfellow,
196,http://www.wikidata.org/entity/Q3430955,22,Q3430955,Pierre Brassau,"male chimpanzee painter, subject of a 1964 hoax",https://en.wikipedia.org/wiki/Pierre_Brassau,swimfellow,
197,http://www.wikidata.org/entity/Q432143,24,Q432143,Inspector Japp,fictional character from the Hercule Poirot novels by Agatha Christie,https://en.wikipedia.org/wiki/Inspector_Japp,swimfellow,
198,http://www.wikidata.org/entity/Q835154,30,Q835154,Michael Corleone,fictional character from The Godfather series,https://en.wikipedia.org/wiki/Michael_Corleone,swimfellow,
199,http://www.wikidata.org/entity/Q125942,32,Q125942,Arthur Darvill,actor from England,https://en.wikipedia.org/wiki/Arthur_Darvill,swimfellow,
200,http://www.wikidata.org/entity/Q877964,26,Q877964,Nami,fictional character from One Piece,https://en.wikipedia.org/wiki/Nami_(One_Piece),swimfellow,
201,http://www.wikidata.org/entity/Q233974,58,Q233974,Jocelyn Bell Burnell,British astrophysicist (born 1943),https://en.wikipedia.org/wiki/Jocelyn_Bell_Burnell,swimfellow,
202,http://www.wikidata.org/entity/Q843545,31,Q843545,Light Yagami,main character of the anime and manga Death Note,https://en.wikipedia.org/wiki/Light_Yagami,swimfellow,
203,http://www.wikidata.org/entity/Q151659,23,Q151659,Piccolo,character from the Dragon Ball manga,https://en.wikipedia.org/wiki/Piccolo_(Dragon_Ball),swimfellow,
204,http://www.wikidata.org/entity/Q209617,44,Q209617,Jean-Bertrand Aristide,Haitian politician who became Haiti's first democratically elected president,https://en.wikipedia.org/wiki/Jean-Bertrand_Aristide,swimfellow,
205,http://www.wikidata.org/entity/Q1740,50,Q1740,Sasuke Uchiha,fictional character from Naruto,https://en.wikipedia.org/wiki/Sasuke_Uchiha,swimfellow,
206,http://www.wikidata.org/entity/Q1076696,22,Q1076696,Tim Drake,DC Comics character,https://en.wikipedia.org/wiki/Tim_Drake,swimfellow,
207,http://www.wikidata.org/entity/Q19581,156,Q19581,Rafael Correa,President of Ecuador (2007 - 2017),https://en.wikipedia.org/wiki/Rafael_Correa,swimfellow,
208,http://www.wikidata.org/entity/Q241577,28,Q241577,Marguerite Broquedis,French tennis player,https://en.wikipedia.org/wiki/Marguerite_Broquedis,swimfellow,
209,http://www.wikidata.org/entity/Q767120,28,Q767120,Garfield,fictional cartoon cat,https://en.wikipedia.org/wiki/Garfield_(character),swimfellow,
210,http://www.wikidata.org/entity/Q368947,32,Q368947,Sergei Mironov,Russian politician (born 1953),https://en.wikipedia.org/wiki/Sergey_Mironov,swimfellow,
211,http://www.wikidata.org/entity/Q107190,68,Q107190,Peter Pan,fictional character created by J. M. Barrie,https://en.wikipedia.org/wiki/Peter_Pan,swimfellow,
212,http://www.wikidata.org/entity/Q461505,25,Q461505,Ederson Honorato Campos,Brazilian footballer,"https://en.wikipedia.org/wiki/Ederson_(footballer,_born_January_1986)",swimfellow,
213,http://www.wikidata.org/entity/Q51727,37,Q51727,Count Dooku,fictional character in the Star Wars universe,https://en.wikipedia.org/wiki/Count_Dooku,swimfellow,
214,http://www.wikidata.org/entity/Q255076,54,Q255076,Sushmita Sen,Indian actress and Miss Universe 1994 (born 1975),https://en.wikipedia.org/wiki/Sushmita_Sen,swimfellow,
215,http://www.wikidata.org/entity/Q289355,21,Q289355,Hari Seldon,fictional character from the Foundation universe by Isaac Asimov,https://en.wikipedia.org/wiki/Hari_Seldon,swimfellow,
216,http://www.wikidata.org/entity/Q1049890,23,Q1049890,Sandman,fictional character in Marvel Comics,https://en.wikipedia.org/wiki/Sandman_(Marvel_Comics),swimfellow,
217,http://www.wikidata.org/entity/Q57394,95,Q57394,Nursultan Nazarbaev,1st President of the Republic of Kazakhstan,https://en.wikipedia.org/wiki/Nursultan_Nazarbayev,swimfellow,
218,http://www.wikidata.org/entity/Q209479,20,Q209479,Kyle Busch,American racing driver and team owner,https://en.wikipedia.org/wiki/Kyle_Busch,swimfellow,
219,http://www.wikidata.org/entity/Q1640313,27,Q1640313,Lucy Pevensie,"fictional English girl, a lead character in the first three Narnia books",https://en.wikipedia.org/wiki/Lucy_Pevensie,swimfellow,
220,http://www.wikidata.org/entity/Q1269082,30,Q1269082,Alice,"fictional character from Carroll's ""Alice's Adventures in Wonderland""",https://en.wikipedia.org/wiki/Alice_(Alice%27s_Adventures_in_Wonderland),swimfellow,
221,http://www.wikidata.org/entity/Q46675558,26,Q46675558,Hristijan Mickoski,Macedonian politician,https://en.wikipedia.org/wiki/Hristijan_Mickoski,swimfellow,
222,http://www.wikidata.org/entity/Q848673,24,Q848673,Shaggy Rogers,fictional character in Scooby-Doo,https://en.wikipedia.org/wiki/Shaggy_Rogers,swimfellow,
223,http://www.wikidata.org/entity/Q345294,23,Q345294,Nate Mendel,American bassist,https://en.wikipedia.org/wiki/Nate_Mendel,swimfellow,
224,http://www.wikidata.org/entity/Q277473,29,Q277473,Sven Fischer,German biathlete,https://en.wikipedia.org/wiki/Sven_Fischer,swimfellow,
225,http://www.wikidata.org/entity/Q770974,27,Q770974,Greek chorus,"group of performers, singers or dancers in Greek drama, who witness what is being acted and express their thoughts and feelings",https://en.wikipedia.org/wiki/Greek_chorus,swimfellow,
226,http://www.wikidata.org/entity/Q22338116,54,Q22338116,Dick Schoof,Prime Minister of the Netherlands since 2024,https://en.wikipedia.org/wiki/Dick_Schoof,swimfellow,
227,http://www.wikidata.org/entity/Q391161,22,Q391161,Black Adam,fictional character in DC Comics,https://en.wikipedia.org/wiki/Black_Adam,swimfellow,
228,http://www.wikidata.org/entity/Q1779558,34,Q1779558,Irene Adler,fictional character in the Sherlock Holmes stories,https://en.wikipedia.org/wiki/Irene_Adler,swimfellow,
229,http://www.wikidata.org/entity/Q329466,42,Q329466,Freddy Krueger,the main antagonist of the A Nightmare on Elm Street film series,https://en.wikipedia.org/wiki/Freddy_Krueger,swimfellow,
230,http://www.wikidata.org/entity/Q694790,39,Q694790,Lex Luthor,supervillain appearing in DC Comics publications and related media,https://en.wikipedia.org/wiki/Lex_Luthor,swimfellow,
231,http://www.wikidata.org/entity/Q6087288,21,Q6087288,Sabiha Bengütaş,first Turkish female sculptor (1904-1992),https://en.wikipedia.org/wiki/Sabiha_Beng%C3%BCta%C5%9F,swimfellow,
232,http://www.wikidata.org/entity/Q2466726,30,Q2466726,Cyborg,DC comics character,https://en.wikipedia.org/wiki/Cyborg_(DC_Comics),swimfellow,
233,http://www.wikidata.org/entity/Q231781,46,Q231781,Antonio Tabucchi,Italian writer and literary scholar (1943-2012),https://en.wikipedia.org/wiki/Antonio_Tabucchi,swimfellow,
234,http://www.wikidata.org/entity/Q780746,24,Q780746,Rodan,kaiju,https://en.wikipedia.org/wiki/Rodan,swimfellow,
235,http://www.wikidata.org/entity/Q261990,22,Q261990,Lydia Lunch,"American singer, author and actress",https://en.wikipedia.org/wiki/Lydia_Lunch,swimfellow,
236,http://www.wikidata.org/entity/Q154662,66,Q154662,Nana Mouskouri,Greek singer,https://en.wikipedia.org/wiki/Nana_Mouskouri,swimfellow,
237,http://www.wikidata.org/entity/Q1061765,23,Q1061765,Sanji,fictional character from One Piece,https://en.wikipedia.org/wiki/Sanji_(One_Piece),swimfellow,
238,http://www.wikidata.org/entity/Q318410,27,Q318410,Cameron van der Burgh,South African Olympic swimmer,https://en.wikipedia.org/wiki/Cameron_van_der_Burgh,swimfellow,
239,http://www.wikidata.org/entity/Q1234661,22,Q1234661,Shelob,fictional character in The Lord of the Rings,https://en.wikipedia.org/wiki/Shelob,swimfellow,
240,http://www.wikidata.org/entity/Q1043344,37,Q1043344,Itachi Uchiha,fictional character from Naruto,https://en.wikipedia.org/wiki/Itachi_Uchiha,swimfellow,
241,http://www.wikidata.org/entity/Q746277,35,Q746277,Joey Tribbiani,fictional character from Friends,https://en.wikipedia.org/wiki/Joey_Tribbiani,swimfellow,
242,http://www.wikidata.org/entity/Q2312843,23,Q2312843,Elia Abu Madi,Lebanese-American poet,https://en.wikipedia.org/wiki/Elia_Abu_Madi,swimfellow,
243,http://www.wikidata.org/entity/Q13359612,22,Q13359612,Fred Weasley,fictional character of the Harry Potter series,https://en.wikipedia.org/wiki/Fred_Weasley,swimfellow,
244,http://www.wikidata.org/entity/Q709663,25,Q709663,Koceľ,Lord of Lower Pannonia,https://en.wikipedia.org/wiki/Kocel,swimfellow,
245,http://www.wikidata.org/entity/Q15614636,22,Q15614636,Anna,fictional character from Disney's Frozen franchise,https://en.wikipedia.org/wiki/Anna_(Frozen),swimfellow,
246,http://www.wikidata.org/entity/Q51790,36,Q51790,Boba Fett,fictional character in Star Wars,https://en.wikipedia.org/wiki/Boba_Fett,swimfellow,
247,http://www.wikidata.org/entity/Q253862,29,Q253862,Yoshiko Yamaguchi,Japanese singer and actress (1920-2014),https://en.wikipedia.org/wiki/Yoshiko_Yamaguchi,swimfellow,
248,http://www.wikidata.org/entity/Q775389,20,Q775389,Lucas Alcaraz,Spanish football manager,https://en.wikipedia.org/wiki/Lucas_Alcaraz,swimfellow,
249,http://www.wikidata.org/entity/Q7516,35,Q7516,Jonny Lee Miller,British actor,https://en.wikipedia.org/wiki/Jonny_Lee_Miller,swimfellow,
250,http://www.wikidata.org/entity/Q450400,25,Q450400,Eric Woolfson,"Scottish songwriter, lyricist, vocalist, executive producer, pianist (1945–2009)",https://en.wikipedia.org/wiki/Eric_Woolfson,swimfellow,
251,http://www.wikidata.org/entity/Q6455419,21,Q6455419,Raffey Cassidy,British actress,https://en.wikipedia.org/wiki/Raffey_Cassidy,swimfellow,
252,http://www.wikidata.org/entity/Q12400,24,Q12400,Samus Aran,video game character,https://en.wikipedia.org/wiki/Samus_Aran,swimfellow,
253,http://www.wikidata.org/entity/Q28647560,21,Q28647560,Cheeta,fictional chimpanzee,https://en.wikipedia.org/wiki/Cheeta,swimfellow,
254,http://www.wikidata.org/entity/Q729150,39,Q729150,Punisher,fictional character in Marvel Comics,https://en.wikipedia.org/wiki/Punisher,swimfellow,
255,http://www.wikidata.org/entity/Q51332,22,Q51332,Walt Lloyd,character from the American mystery fiction television series Lost,https://en.wikipedia.org/wiki/Walt_Lloyd,swimfellow,
256,http://www.wikidata.org/entity/Q17221976,40,Q17221976,Serena,Pokémon television series character,https://en.wikipedia.org/wiki/Serena_(Pok%C3%A9mon),swimfellow,
257,http://www.wikidata.org/entity/Q1061603,29,Q1061603,Toad,"fictional character in Nintendo's ""Mario"" franchise",https://en.wikipedia.org/wiki/Toad_(Mario),swimfellow,
258,http://www.wikidata.org/entity/Q158940,29,Q158940,Bane,"fictional character in the DC Comics universe, a supervillain",https://en.wikipedia.org/wiki/Bane_(DC_Comics),swimfellow,
259,http://www.wikidata.org/entity/Q298341,45,Q298341,Raymond Kurzweil,"American computer scientist, author, entrepreneur, futurist and inventor (born 1948)",https://en.wikipedia.org/wiki/Ray_Kurzweil,swimfellow,
260,http://www.wikidata.org/entity/Q1639626,26,Q1639626,Susan Pevensie,"fictional English girl, a lead character in the first two Narnia books",https://en.wikipedia.org/wiki/Susan_Pevensie,swimfellow,
261,http://www.wikidata.org/entity/Q142305,20,Q142305,Mother Goose,fictional character,https://en.wikipedia.org/wiki/Mother_Goose,swimfellow,
262,http://www.wikidata.org/entity/Q1973947,34,Q1973947,Shantanu,character from Indian epic Mahabharata,https://en.wikipedia.org/wiki/Shantanu,swimfellow,
263,http://www.wikidata.org/entity/Q465848,45,Q465848,Meena Kumari,Indian actress and poet (1933–1972),https://en.wikipedia.org/wiki/Meena_Kumari,swimfellow,
264,http://www.wikidata.org/entity/Q40064,39,Q40064,Blythe Danner,American actress,https://en.wikipedia.org/wiki/Blythe_Danner,swimfellow,
265,http://www.wikidata.org/entity/Q381201,32,Q381201,Arthur Chung,"First President of Guyana, Senior Magistrate, Sworn Land Surveyor (1918-2008)",https://en.wikipedia.org/wiki/Arthur_Chung,swimfellow,
266,http://www.wikidata.org/entity/Q48351,22,Q48351,Dorothy Round,British tennis player (1909–1982),https://en.wikipedia.org/wiki/Dorothy_Round,swimfellow,
267,http://www.wikidata.org/entity/Q453340,20,Q453340,Joan Smalls,Puerto Rican model,https://en.wikipedia.org/wiki/Joan_Smalls,swimfellow,
268,http://www.wikidata.org/entity/Q10312199,21,Q10312199,João Schmidt,Brazilian association football player,https://en.wikipedia.org/wiki/Jo%C3%A3o_Schmidt,swimfellow,
269,http://www.wikidata.org/entity/Q503324,24,Q503324,Edward Cassidy,Australian Roman Catholic cardinal (1924–2021),https://en.wikipedia.org/wiki/Edward_Cassidy,swimfellow,
270,http://www.wikidata.org/entity/Q762731,29,Q762731,Aslan,"fictional lion, a deity in The Chronicles of Narnia",https://en.wikipedia.org/wiki/Aslan,swimfellow,
271,http://www.wikidata.org/entity/Q1369029,20,Q1369029,Gustavo Marzi,Italian fencer (1908–1966),https://en.wikipedia.org/wiki/Gustavo_Marzi,swimfellow,
272,http://www.wikidata.org/entity/Q51794,33,Q51794,Jabba the Hutt,fictional character in Star Wars,https://en.wikipedia.org/wiki/Jabba_the_Hutt,swimfellow,
273,http://www.wikidata.org/entity/Q1187027,26,Q1187027,Ko Ishikawa,Japanese association football player,https://en.wikipedia.org/wiki/Ko_Ishikawa,swimfellow,
274,http://www.wikidata.org/entity/Q716941,38,Q716941,Dolores Umbridge,Harry Potter character,https://en.wikipedia.org/wiki/Dolores_Umbridge,swimfellow,
275,http://www.wikidata.org/entity/Q42574,102,Q42574,James Cameron,Canadian filmmaker (born 1954),https://en.wikipedia.org/wiki/James_Cameron,swimfellow,
276,http://www.wikidata.org/entity/Q129668,36,Q129668,2 Chainz,American rapper and songwriter (born 1977),https://en.wikipedia.org/wiki/2_Chainz,swimfellow,
277,http://www.wikidata.org/entity/Q83598,57,Q83598,Hermann Joseph Muller,American biologist (1890–1967),https://en.wikipedia.org/wiki/Hermann_Joseph_Muller,swimfellow,
278,http://www.wikidata.org/entity/Q629583,32,Q629583,Sheldon Cooper,fictional character in The Big Bang Theory and Young Sheldon,https://en.wikipedia.org/wiki/Sheldon_Cooper,swimfellow,
279,http://www.wikidata.org/entity/Q925680,20,Q925680,Jed Brophy,New Zealand film actor,https://en.wikipedia.org/wiki/Jed_Brophy,swimfellow,
280,http://www.wikidata.org/entity/Q2312779,20,Q2312779,Lasith Malinga,Sri Lankan cricketer,https://en.wikipedia.org/wiki/Lasith_Malinga,swimfellow,
281,http://www.wikidata.org/entity/Q145480,32,Q145480,Taboo Nawasha,"American rapper, actor and singer",https://en.wikipedia.org/wiki/Taboo_(rapper),swimfellow,
282,http://www.wikidata.org/entity/Q507852,22,Q507852,Andrew Surman,English association football player,https://en.wikipedia.org/wiki/Andrew_Surman,swimfellow,
283,http://www.wikidata.org/entity/Q1046049,35,Q1046049,Captain Nemo,fictional character created by Jules Verne,https://en.wikipedia.org/wiki/Captain_Nemo,swimfellow,
284,http://www.wikidata.org/entity/Q5350072,39,Q5350072,Jean Grey,fictional character in Marvel Comics,https://en.wikipedia.org/wiki/Jean_Grey,swimfellow,
285,http://www.wikidata.org/entity/Q51282,25,Q51282,Boone Carlyle,character from the American mystery fiction television series Lost,https://en.wikipedia.org/wiki/Boone_Carlyle,swimfellow,
286,http://www.wikidata.org/entity/Q3249844,22,Q3249844,Shushanik Kurghinian,Armenian poet (1876–1927),https://en.wikipedia.org/wiki/Shushanik_Kurghinian,swimfellow,
287,http://www.wikidata.org/entity/Q510450,31,Q510450,Invisible Woman,fictional character in Marvel Comics,https://en.wikipedia.org/wiki/Invisible_Woman,swimfellow,
288,http://www.wikidata.org/entity/Q15644548,46,Q15644548,Robin Gosens,German-Dutch footballer,https://en.wikipedia.org/wiki/Robin_Gosens,swimfellow,
289,http://www.wikidata.org/entity/Q20469,62,Q20469,Alan Dzagoev,Russian association football player,https://en.wikipedia.org/wiki/Alan_Dzagoev,swimfellow,
290,http://www.wikidata.org/entity/Q16311,36,Q16311,James T. Kirk,fictional character from Star Trek,https://en.wikipedia.org/wiki/James_T._Kirk,swimfellow,
291,http://www.wikidata.org/entity/Q1779543,20,Q1779543,Felix Leiter,ficional character in James Bond novels and films,https://en.wikipedia.org/wiki/Felix_Leiter,swimfellow,
292,http://www.wikidata.org/entity/Q23000,20,Q23000,Zefram Cochrane,fictional Character from the Star Trek universe,https://en.wikipedia.org/wiki/Zefram_Cochrane,swimfellow,
293,http://www.wikidata.org/entity/Q1233853,21,Q1233853,Doctor Fate,fictional character from DC Comics,https://en.wikipedia.org/wiki/Doctor_Fate,swimfellow,
294,http://www.wikidata.org/entity/Q949916,26,Q949916,Yogi Bear,"fictional character, bear",https://en.wikipedia.org/wiki/Yogi_Bear,swimfellow,
295,http://www.wikidata.org/entity/Q16535251,20,Q16535251,Camille Cottin,"French stage, television and film actress",https://en.wikipedia.org/wiki/Camille_Cottin,swimfellow,
296,http://www.wikidata.org/entity/Q855089,27,Q855089,Bhrigu,One of the Saptarshis,https://en.wikipedia.org/wiki/Bhrigu,swimfellow,
297,http://www.wikidata.org/entity/Q16728739,26,Q16728739,Courtney Eaton,Australian actress and model (born 1996),https://en.wikipedia.org/wiki/Courtney_Eaton,swimfellow,
298,http://www.wikidata.org/entity/Q952160,21,Q952160,Jesús López Cobos,Spanish conductor (1940-2018),https://en.wikipedia.org/wiki/Jes%C3%BAs_L%C3%B3pez_Cobos,swimfellow,
299,http://www.wikidata.org/entity/Q442284,22,Q442284,"Maximilian de Beauharnais, 3rd Duke of Leuchtenberg",Russian noble (1817-1852),"https://en.wikipedia.org/wiki/Maximilian_de_Beauharnais,_3rd_Duke_of_Leuchtenberg",swimfellow,
300,http://www.wikidata.org/entity/Q57567,49,Q57567,Joël Matip,Cameroonian-German association football player,https://en.wikipedia.org/wiki/Jo%C3%ABl_Matip,swimfellow,
